descriptor,PLS1_weight,PLS2_weight,PLS3_weight,PLS4_weight,PLS5_weight,PLS6_weight,PLS7_weight,PLS8_weight,PLS9_weight,PLS10_weight,PLS11_weight,PLS12_weight,PLS13_weight,PLS14_weight,PLS15_weight,PLS16_weight,PLS17_weight,PLS18_weight,PLS19_weight,PLS20_weight
VCH-6,0.04449301291447624,0.029072026500146193,-0.03353882878488864,0.07759776314360656,0.014945019949386525,-0.03514526934450879,-0.030803885646043482,0.015078762604501871,0.05172286315176602,-0.06029894299376251,-0.08328252394292461,0.013353710358127501,0.005895631339405501,-0.010365258313330804,-0.03750103844533305,0.06691341760367164,-0.04959482127926491,-0.033770825644236904,-0.041065734418200925,-0.017029499834232135
VCH-7,0.025524956581844466,0.031258049826232114,-0.030773503590111405,0.06391659674028685,0.060031771702994376,-0.032002840618796144,-0.04777258637069152,0.02945028760493284,0.09166097932757822,-0.03880676575322632,-0.0788385791384465,0.024310884544610646,0.019764467465877372,0.00791192610268515,-0.012399767511917122,0.060426431970904505,-0.0499935021677368,-0.034349196884401814,-0.0243404772125402,-0.0058735878199421875
SC-3,0.04106350272702896,0.05463958310524578,0.05239416405765397,0.0017259862180885408,-0.02109874636610428,0.019164949741847865,-0.025875784325789738,0.07805529575379629,0.06090960391792153,0.040708926835726,0.011949700492660857,0.015822953367373764,-0.007878737025253532,-0.0031817745766921676,-0.046602348666869714,-0.0014859272511476666,-0.0013385013762297145,-0.04871986137205095,0.028322536644251366,0.002688536566552115
SC-4,-0.011277964008226837,0.0342118829324219,0.014807757890967435,0.024507023729763006,0.022551866563050586,-0.005547256251880679,-0.07682744732586853,0.11148621465590822,0.0358228014847042,0.04589233153606538,0.02684523740350895,0.009589754310760213,-0.04265434279399178,0.004189110650336179,-0.05034200405788175,-0.04715677133591153,-0.006516526578906467,-0.04825219583411784,-0.024318137317763812,-0.010083799721162443
SC-5,-0.010455479915282933,0.060363902235891415,-0.013048239512265062,-0.02781710747605468,0.076123745064135,0.002308298662311211,-0.04987810971582233,0.09522316078189902,0.07449224873194821,0.03776144999518593,-0.008021077735072643,0.04580164546826903,-0.054710851855858084,0.052291202251773555,0.043412370462212385,-0.06630249826818965,-0.0816114117101598,0.00423799586986652,-0.009603377305237883,0.03739936681053716
SC-6,-0.012333758647521492,0.03540615295124907,-0.024649413726968487,-0.0016181356451076768,0.06972182084840656,0.01640931140766354,-0.05048086965768746,0.10730592721051914,0.012877243662979607,0.010304143266338613,-0.029362666188775532,0.006641968887534687,-0.07783649763048954,0.06205577807377678,0.012551846618537083,-0.0971365852454287,-0.04171416819620335,-0.04741388106866147,0.016393654864284197,0.08636897687885256
VC-3,0.04310623925356151,0.05217973986148252,0.03307381238094469,0.048957110286239,0.039312806540909795,0.03130242654598598,-0.016517409303867307,0.035495728921124084,0.05992122724790876,0.030225611818511362,-0.0035488028321862823,0.018564828969839867,-0.023189635607905445,0.05337941370244197,-0.03567103278195547,0.02295158473608978,-0.01499944194609193,-0.05824321076482412,0.032649417779947495,-0.034199152517996496
VC-4,-0.01638918264002981,0.046371609072173324,-0.007668843673596588,0.00893578368830356,0.10060277064477606,0.013134274949644401,-0.015639144629268315,0.06890720869991517,0.05460086652240213,0.004896753867618653,0.04788401156848023,0.0103571597494962,-0.04600222299907994,0.07576364488105787,0.007416065190879163,-0.007840296426344746,0.02729724487649471,-0.04409926606500653,-0.013775935952500066,-0.06551618723751074
VC-5,0.02259537786164163,0.02705676091472821,-0.01033004973018622,0.03659821078143058,0.07792835472240406,0.05314993901172191,-0.014651458996088692,0.09078492030762435,0.01922090215188206,-0.05550742415949561,0.018962509119339534,0.09371597535973228,0.02524526568861492,0.009563302810397358,-0.04793263678897022,0.023349806918845153,-0.029112453059048766,-0.0374589503604619,0.005425819789562929,-0.008627939079290884
VC-6,-0.010355509842154659,0.0347324204807835,-0.035873016041050164,0.005447136088943626,0.09115308106727484,0.07332745449397515,0.028758988929133988,0.1283075490637613,-0.02678947028591482,-0.09625969924992855,0.04394335697265235,0.06705035379327899,-0.006328313211502863,0.03992345696337195,-0.009217957301354145,-0.032020271474429526,0.001277848274829942,-0.03624608689199687,-0.00580574697032228,-0.009306261729109021
SPC-4,0.04004587653231404,0.07013082803825745,-0.00016512492904738384,-0.012588340826598276,0.026359001324248083,0.01100178708581502,-0.018927704760677417,0.08492656717232198,0.0738741558059858,0.0028404065937198465,0.01270028331516175,0.05429255238163383,-0.015580196405357242,0.010505908231106916,0.013573504373951419,-0.014500350020486176,-0.047766431164982755,-0.005896516663088376,0.0038965823573946182,-0.001934819521433475
SPC-5,0.03758875403103147,0.0691488773129783,-0.023929533029357093,-0.0035632206792401097,0.02338209153269406,0.018089084162518036,-0.003280263941333881,0.10323099151280456,0.08812522655112669,-0.005054721663517626,0.015303103737036635,0.049365127869573554,0.009894904384626993,-0.01973808647305162,0.006937347391982996,0.0200638636806758,-0.016500342445403465,-0.013941057021444249,0.023852248868757073,0.010379348263603292
SPC-6,0.04420028765337264,0.05783216047375932,-0.02096927853479172,-0.008421415798901542,0.02873339877232738,0.010499571043537178,-0.01254355296701937,0.09129727947919598,0.10999296526397495,0.016154624567725245,0.004919946983893851,0.027984696648923252,0.009155211460231917,-0.019653129787721418,0.01761493222714949,0.025999829266940826,-0.013499447291729028,-0.0036414674845114325,0.03201191426476276,0.011090981814141072
VPC-4,0.050915792668902726,0.038674589713555176,0.003938821639699243,0.06055180494447897,0.05858438774855015,0.030066369936236875,-0.026407374408707884,0.05941594922524399,0.034582267186480165,-0.03765928178997644,0.0027519691221653945,0.06833232286035565,0.013400964109921058,0.015956379075089178,-0.02988112916185265,0.03383796932684061,-0.037346108828663814,-0.030491724688821633,0.0017588623834735707,-0.030840642623165142
VPC-5,0.04687339867962752,0.03307412373401284,-0.0026534097376508087,0.06667720485018568,0.0653327623700553,0.029846553460870593,-0.022184967749678996,0.07017434668533176,0.03269233197777456,-0.051210949682425094,0.012368683287166848,0.07821608369337515,0.042341133576207196,-0.007429987592336792,-0.03738611930729065,0.05428987333780074,-0.00889371883926497,-0.04724012177912542,0.015411549647962368,-0.010770439516095673
VPC-6,0.04614828458947924,0.02877461966927719,-0.005134697849157684,0.06310623871497992,0.07067611971996614,0.027185422125025727,-0.030031177918838577,0.06729330651475018,0.03920877048677745,-0.04776434038603628,0.00963309764998678,0.07717031963840885,0.057017667141354686,-0.0224743598704906,-0.044378940080155374,0.06674116675024425,0.00942554158293816,-0.06442761455540336,0.0421125643818802,0.014844115919407312
SP-0,0.0715600247968796,0.06821582805811358,0.013754320687182063,-0.01805620460773296,-0.021267884914226275,-0.004389929385270275,0.006309340822997996,0.0054117014393567755,-0.006621734833774019,0.007450205060533006,0.006929525027081052,-0.005690072273066649,-0.005509002511356307,-0.006253693881105217,-0.012908281886607255,-0.020518021462867266,0.011706667556455047,0.008362733477607107,-0.007135526376333306,-0.003962655526799004
SP-1,0.07862569893690709,0.06559687776304944,-0.0009235219275755523,-0.013715183864632163,-0.02452036064397741,-0.010615578161702067,0.010537951981183749,9.604889016226437e-05,-0.00854788204459482,-0.002885020964482447,-0.0005744991692044033,-0.007825922959872958,-0.006386723417448562,-0.009371121388191326,-0.004122452004575064,-0.01839432464654046,0.01122330207861722,0.010578066636175948,-0.008123978425842287,-0.00780739810106421
SP-2,0.07792392100374355,0.0638635823572687,0.008480217492589872,-0.009096387840730639,-0.029755999762123293,-0.004699327712203119,0.006882186533047397,0.016472490061624503,0.01113154371806851,0.00470935019272501,-0.004208569480264564,-0.0032544022516654797,-0.004978949270016896,-0.010016868534299676,-0.010797325255570808,-0.009299309017508655,0.008175525316761956,-0.00572369926332286,0.004704812631846374,-0.00526306240328574
SP-3,0.08127608183095322,0.06589422388979033,-0.01893640185594099,-0.008965788289684596,-0.01882017158651097,-0.009235098680218863,0.011639556981433059,0.020744888200046694,0.020127233883763657,-0.016845827430514226,-0.0046455249456555095,0.014853803667316638,-0.009013790645868157,-0.010394936457638698,0.016207253246258387,-0.010688077343560807,-0.016233875699557514,0.016308687245888923,-0.009130256156228929,-0.018878232365787027
SP-4,0.0811049441520136,0.06359732838170591,-0.02923551599069854,0.00024100196457298224,-0.029005461968807714,-0.0006933639827319375,0.02547297419952978,0.03607588977874493,0.033665945462648554,-0.022469890529942124,-0.003378348110549706,0.019026996387342295,0.009923576529673754,-0.03423833946755853,0.006207401202252087,0.019433820616719576,0.008344731905329006,-0.004313261655681716,0.020856394062960748,0.0007223670318507715
SP-5,0.09181002927940894,0.04933317123875291,-0.028248753138559814,-0.005156154835427068,-0.015963818513722857,-0.010855070288642714,0.011968853373206736,0.025845036847965144,0.05208405235098859,-0.013116860534758553,-0.010373401370683908,0.008836854531259344,0.011138302317453223,-0.02907531503177945,0.017394799174487267,0.014608545855564748,0.00042280203491463277,0.015883602472556324,0.015467345814375083,-0.010539783724115724
SP-6,0.08628969730613759,0.04940996621982453,-0.03668288479721952,-0.006753686185429432,-0.005920775650188564,-0.01655857326996514,-0.0083399330225532,0.019678573193309384,0.08706253896336855,0.001288874507481848,-0.0256513889914591,-0.004769482371325598,-0.014534801734922855,-0.004463792660872738,0.04913569961487734,0.017031540999872398,-0.009391833766596157,0.027227427772038168,0.016046265045135795,-0.023040712313412252
SP-7,0.08410307928072812,0.05110271062510621,-0.04943559235840192,-0.010218514856563218,0.010130304436251984,-0.04063566598545313,-0.030924291657124053,-0.004438518467753613,0.11118187625074788,0.026454297734410347,-0.05750749154983881,-0.03440183335473853,-0.03913846370812124,0.0190672928875739,0.07423953985859853,-0.004736804490606035,-0.024439037392406538,0.04659008063316839,0.005779969039859494,-0.04366432265133871
VP-0,0.07609613627275763,0.06813761663000126,0.005048769987159058,0.000711015125606228,-0.0077079816818228135,-0.007247472522225503,0.003627988425121207,-0.00900702358089374,-0.014262414238721002,0.017223846689096947,-0.0007492037076769868,-0.005762346076298905,-0.01152902485239892,0.0068969052165223236,-0.015034346079774054,-0.013998389707885228,0.0006147157658743847,0.006908462953701227,-0.012722625047717314,-0.006420458210713552
VP-1,0.0828162843171369,0.06241262838990477,0.002229009773380528,0.014436719988886772,-0.003587774914819632,-0.008730080065759411,-6.623055376305753e-05,-0.009949791317723831,-0.021025090258658848,0.0033108234049861367,-0.011568225496489141,-0.0048180629413174985,-0.008931935686431717,-0.0007954285713104385,-0.013086688394790725,-0.0033634988744472927,0.0018802543592975813,-0.0012448219773220374,-0.016380479882665673,-0.0009535761255757144
VP-2,0.0819991313395293,0.059926613298680764,0.009130957490741113,0.029829140484176963,0.007832558388750426,-0.0026175892747761858,-0.010750345884605817,-0.0050981948945063305,-0.0010213939345117588,0.007456837184780274,-0.025234063759182024,-0.0015546579171243906,-0.01345387313378513,0.010092409345846421,-0.018110967195329626,0.009526368926381118,-0.0078088415563636665,-0.01869748801923116,-0.005294509361339075,-0.005948662688391715
VP-3,0.0847655207631478,0.05156117289015683,-0.0036940680101386373,0.043953726710166965,0.021255364623113452,-0.0035807449205740595,-0.02317807119846381,0.0052870151706957465,0.00043048178145533536,-0.02375254300471764,-0.02881016406813326,0.021423279915890096,-0.006041904238541682,0.004038581883540841,-0.007244274127415221,0.018301275149479372,-0.027993902591805724,-0.007309001452803499,-0.021123312237072055,-0.016576034438189117
VP-4,0.08353567820160249,0.043671298173709176,-0.0045905510631525865,0.05842312361980358,0.025537780914441536,0.0027090809850629305,-0.024232886849748485,0.01626071967874647,0.004374497161050409,-0.03869738294082762,-0.020588996273550347,0.04266515347156777,0.021048818551649185,-0.016849797457134868,-0.02405792247900383,0.046907003250402056,-0.0070209596495157765,-0.036390392037017244,0.004591732662922944,0.006318932714537119
VP-5,0.08268899860019718,0.0376897363022591,-0.009949853111967309,0.05272734771424873,0.0412274114009359,-0.003996338420052503,-0.04064881683405642,0.01143733540668563,0.01594871540834907,-0.04039387877989766,-0.02393161626861664,0.042437853757578164,0.03218155768339198,-0.025224103419597996,-0.021875424534592534,0.0520942952269459,-0.0005594361922469175,-0.04257339464665946,0.02225052753338057,0.020142057847160916
VP-6,0.07043759792564329,0.03993050986534845,-0.014208568658666525,0.049324676565203764,0.058905680675774896,-0.012863692465274712,-0.0626230744251624,0.0009309895171417221,0.04431093274228325,-0.023802914545008668,-0.04763354610765736,0.028055912862566132,0.013368425005018657,0.0031712848149151518,0.003173731997958021,0.040185722710441095,-0.02105005115097095,-0.027182027872208032,0.012475152479793368,0.004292384246917705
VP-7,0.0622894495995026,0.04504311767728687,-0.025516751570613592,0.03631897356470906,0.0748126831572111,-0.025470262055074206,-0.07778460361665035,-0.011673132823843652,0.06031369308928662,-0.011165187205884613,-0.07225939731841152,0.005970160767115321,-0.0029143724773470067,0.01992805460456568,0.02003060510021838,0.025936923046149467,-0.028935615254035492,-0.019542134768120535,0.009176119536213672,0.00011163422518558217
CrippenLogP,0.09027342789080793,-0.019238105594800027,-0.0801823313425199,-0.01953917339852383,0.02524602998073541,-0.06773126036311457,-0.03930236626704368,-0.0209046987145586,0.040444151345205966,0.11722917446841494,-0.06664858653334325,-0.05655481795017756,-0.04202518998917608,0.013660185377284044,-0.09086981268647365,0.001189549494789071,0.019287242084397315,0.013435783018858418,-0.04074992501600315,0.013854650427922839
CrippenMR,0.0802355830910794,0.06425399113301145,-0.004457338026677949,-0.013755262680249675,-0.006441292225542807,-0.019524279681869955,0.013243738903558577,-0.020249225240631007,-0.002885133955948648,0.015472456417016719,-0.007015584605261007,-0.01366432624328643,0.000742252816604264,0.0012263289976251963,-0.012351157183476067,-0.016981928058785973,0.013764088237947095,0.006302016277521411,-0.015025896164181532,0.0006294432210470684
ECCEN,0.059456459130108906,0.06703755990128575,0.02709823819213041,-0.02829046252089596,-0.003278459818557411,-0.01253741701584926,0.04413727501731284,0.007295220933891531,-0.04443963433793883,-0.029985989845723524,0.006102042803480795,0.024833207394670955,0.04612972382643496,-0.05804977839510672,-0.04161501276113112,0.014519169278849806,0.037866572668158294,-0.029925401146886736,-0.003008522105420198,0.02613767490373814
nHBd,0.022883954829384937,0.015601615014796223,0.11899187661671912,-0.06299911308246181,0.046910500185657504,-0.0050138258857387406,0.03987561559479629,-0.01882736746168772,0.01447604650638673,-0.048749401347662716,-0.004795893723906482,-0.001098463409747536,0.046047530759090065,0.003557898202762402,0.01948387975387126,-0.004449404661812687,-0.012452289921909476,-0.005572320422395607,-0.03787953884514754,0.00903210629130558
