descriptor,PLS1_x_loading,PLS2_x_loading,PLS3_x_loading,PLS4_x_loading,PLS5_x_loading,PLS6_x_loading,PLS7_x_loading,PLS8_x_loading,PLS9_x_loading,PLS10_x_loading,PLS11_x_loading,PLS12_x_loading,PLS13_x_loading,PLS14_x_loading,PLS15_x_loading,PLS16_x_loading,PLS17_x_loading,PLS18_x_loading,PLS19_x_loading,PLS20_x_loading
VCH-5,0.015487511172882827,0.02682443702986904,-0.061132980314880694,0.07430396992718,-0.06180937748042475,-0.009412573292375858,-0.0004906603142812073,0.05270125080552812,0.05403306067323304,-0.10480825505275407,-0.049817844398912355,0.04396203634356381,-0.03415666821206682,0.08700572764499814,0.04989843551227252,0.09476477436706392,-0.07691983678743389,-0.08549343243031049,-0.010887721614878528,-0.012846402643501223
VCH-6,0.06021196147726503,0.012392298794176287,-0.08005853383929605,0.09048269538244927,-0.0074885465395246485,-0.012483968178806525,-0.04625966801553789,0.05948569803260727,0.09979065839450536,-0.12437551326004974,-0.09580553397876378,0.007757634789456383,-0.0032703176701049537,0.026563231945112765,0.03416287992895723,0.1074752649118936,-0.07892717750111893,-0.07441698766468251,-0.026611725442585252,-0.011115857877596516
VCH-7,0.04242586568734351,0.015953589919957243,-0.06909137652849683,0.11567332327463387,0.039604047965319786,0.0031417180791035865,-0.0779592301875366,0.10814630213787331,0.12259610982318232,-0.09946421844187166,-0.10163714545203965,0.005550645454636515,0.026760946379573002,0.020122379806208686,0.05231662336295125,0.10131434625357612,-0.07982821481474049,-0.05844098519532466,-0.019355193328990387,0.004262710633956215
SC-3,0.07060656868148728,0.08069655711196315,0.05135943874418255,-0.016464415546008273,-0.008865572960148838,0.03820082554801575,-0.10588272492163242,0.1303495556480741,0.028458150168661864,0.049902882386398555,-0.002888947231612616,0.023301373445019258,-0.01069236526761094,0.042709071386781615,-0.04819376893876655,-0.00039121439516700857,-0.04365515492503673,-0.02068669869806234,0.02604060634433146,0.016498686010203014
SC-4,0.0072200525661659295,0.04157616422982217,0.00011584578571663538,0.04395024116998174,0.019010999064277605,0.05097190959781,-0.1911011922023883,0.14224206874924036,-0.0007606456864292027,0.06654673367666282,0.01785203729251587,0.050076839046158506,-0.038949932015652,0.05376251670819883,-0.10084665817416488,-0.04182713511068581,-0.048426979453325074,-0.07232187249903049,-0.01575938144725907,0.013354274589161351
SC-5,0.022182667077683495,0.05387467497328294,0.0036280612318426017,0.03781340357311797,0.07759715450110999,0.039001814500997996,-0.1474821696896164,0.15917887161769886,0.0443904002364399,0.031590129449533856,-0.050973519451616385,0.09773265061192271,-0.008469988483516915,0.009541631408642354,-0.027597256516433296,0.00044458408857096766,-0.07793041184858591,-0.005267262843323794,-0.041346575216148644,0.03190576229782213
SC-6,0.006809987559648359,0.023147361455736908,-0.023679344618028803,0.05849292076317279,0.08019604356363487,0.05354625586864102,-0.1604698058471485,0.11836175229421597,0.004663211640404225,-0.012287138243573583,-0.03559145510254016,0.08052361067703524,-0.022960865940906103,0.04969556713578335,-0.09148092536475691,-0.0630200449027118,-0.08289648526531337,-0.031187721688795994,-0.056913135069278156,0.04525297604856652
VC-3,0.07131929302531069,0.06862820287284005,0.0037241218928680394,0.08285086553807781,0.05929344917876044,0.04345368535187585,-0.052900650796618744,0.08694141284165664,0.0358266337468417,0.02749520568680453,-0.020958761058623487,0.04057620413918203,0.024013528014644146,0.08850583796179472,-0.011090006225668933,0.03521909691241229,-0.06558779959111403,-0.02592737509895141,0.06167639228097903,0.001658261978152733
VC-4,0.008683473983187542,0.04255769460558126,-0.013025828266574726,0.09567102306488169,0.10898650580634844,0.02463942629613847,-0.08626926523593206,0.11578506901604739,0.05069737915468602,0.04173813530800549,0.038171144357249547,0.054022019610911916,0.020995210616376082,0.06846080467953697,-0.000980851051775558,-0.030165745940131737,-0.011006094075534453,-0.05773445200875114,0.041831778166944326,-0.02005463066191684
VC-5,0.03722469285253665,0.021919359790981557,-0.03227060448458522,0.10378457610467616,0.11185447658572491,0.06392848586916854,-0.10770630756089147,0.10728712665734028,0.06346909899384846,-0.04091789816430397,-0.06892363401795577,0.06975341623558694,0.03370204923156577,0.05676412668367031,-0.022925116369093543,0.04715985089701789,-0.061648207062958364,-0.03208856667233855,0.012748895047619117,-0.0009802246748902062
VC-6,0.008423956081758178,0.01689184103198047,-0.039138563319518996,0.08403527293260075,0.13795870687506845,0.052170509658091745,-0.10275668027442848,0.10530730884795748,0.04994473572084481,-0.06245020996590561,-0.01893596502407964,0.0730571267604234,0.028975811369649104,0.049000678835561716,-0.04351149966467564,-0.03306537830755767,-0.030204447821941913,-0.04199251600981736,0.0020930634393397907,-0.004414421379899929
SPC-4,0.07796490080788729,0.07004870713679001,0.007381560421842878,0.010137219065373852,0.03338154878766759,0.024926212818524498,-0.10597772166403828,0.1483516110848455,0.07160990247459373,0.012611851522591424,-0.03821486761386126,0.06908112233110927,-0.006289871337329402,-0.0028603622730312543,-0.001956294244640481,0.024566121788391255,-0.05288797391468823,-0.002039746047183481,0.0055387855343064975,0.016254190415833508
SPC-5,0.07497684755288586,0.05724810112247142,-0.021793389301409016,0.01659577984544959,0.034928529498655006,0.02050225534266459,-0.10909237733933083,0.17889136695567934,0.09215463923844593,0.006719301930802328,-0.030991145213397818,0.039972981466007654,-0.007559392333151776,-0.026569517713488783,0.028425639883651238,0.03355890920236719,-0.02860913880620451,0.009667491219733416,0.01504264233753109,0.021208523281705912
SPC-6,0.07546954766720058,0.04740359546946929,-0.01592065647102924,0.01635124408558942,0.035435376862219016,0.019727407906062196,-0.1061235714054072,0.18573231668297843,0.09711517425485126,0.019939972485806305,-0.02132389293667789,0.019294659530050808,-0.008223958461647116,-0.036999125528657716,0.045460612646098825,0.03704054895638626,-0.016662319960322428,0.02804337809841481,0.02259829952267048,0.021285805358667392
VPC-4,0.07182674933686244,0.04063346767121861,-0.03236186529268249,0.11106066133614553,0.07777604345712011,0.04949331728137002,-0.08730892214102166,0.0891067360906474,0.06460267146216479,-0.03554194991194726,-0.061329573909925904,0.05561225887824613,0.027511114822767996,0.04538129723497802,0.0063591580426284435,0.06438202866187918,-0.06383033340206712,-0.02875083276461328,0.027935258027984237,-0.003144245177825509
VPC-5,0.0647562404461499,0.03175451438807392,-0.04262626176100848,0.12300421003087336,0.08438410708919608,0.04616722940752483,-0.09411390905193956,0.09824251976522153,0.0735155590744033,-0.04169463381891041,-0.06098177698097959,0.038026294082217686,0.03577083061279084,0.029385338059321406,0.020758049541995963,0.061563730895008016,-0.049925113646917124,-0.031986033355966115,0.0245530999549209,-0.0011830413933767582
VPC-6,0.061706428308593686,0.026221001517442177,-0.0429667627590825,0.1240400492137395,0.08802883848256035,0.04927827024813259,-0.09900704335922522,0.10095620205308971,0.0772845048129661,-0.04035275114464393,-0.06273665288249503,0.023049708001838764,0.03714369677156971,0.021227023461042764,0.027100498535933968,0.05903235021208948,-0.046534409191492945,-0.02274531812961044,0.029513428363633906,0.00210085596234654
SP-0,0.10844362809189369,0.07505620776589145,0.024578979526886997,-0.03639243011371226,-0.024070019442794712,-0.009031482538334338,0.0007623286516938589,-0.00027342373096935174,-0.01256072668978658,0.012781698107190096,0.012265632391196105,-0.0004609810041649008,-0.011039114497236805,0.006457510439215203,-0.03488297497471183,-0.030092490120375508,0.018970294449612065,0.0013001114326678912,-0.003772171074700132,-0.00343849337398653
SP-1,0.11409326248744708,0.0651375864031379,0.007298703589014282,-0.03485554944725583,-0.03129638720318165,-0.01836796713818781,0.010439501545818719,-0.007242780070013414,-0.006248064002907138,-0.003327033701856711,0.0067645930484536215,-0.0017637075968873323,-0.014673561835708174,-0.0053116090385860746,-0.02382267697033052,-0.027573465804112338,0.020411102873880635,0.0025370916475237317,-0.0014973479711918231,-0.01160433602676655
SP-2,0.11245430938600101,0.0680810140264251,0.013933483956317218,-0.03475068886758989,-0.03275562624532064,-0.009762302672440304,-0.010002171166178929,0.026029535302004296,0.007377446721481411,0.0014713275529748481,-0.0011566153068344551,0.0014715676680215244,-0.013836818842092882,0.0006156082462790193,-0.020756836310816554,-0.01598578153639732,0.0032040867304743907,-0.0010669561362570859,0.009171905145238938,-0.008271003552157898
SP-3,0.11690441740306379,0.056476661078824486,-0.013561429563962583,-0.025191704108923154,-0.02471502469585884,-0.01779789849133576,-0.009624023174917923,0.03802523041157699,0.03355602290429825,-0.020420038339492987,-0.018575311305217806,0.02340960553323617,-0.01820598389832945,-0.026354744997155687,0.004760378616961128,0.0025890344669299223,-0.002068624637984663,0.007271715759272373,0.006892888546490977,-0.01460628314775713
SP-4,0.11549137172209699,0.049057749519366686,-0.02937999619032388,-0.02476621872098778,-0.02944804292771745,-0.019432906992165624,-0.011504934122979258,0.06497996382235106,0.05157800234947908,-0.025069150853007868,-0.02122172349614352,0.009607634664303264,-0.020353225479817535,-0.04035096899278561,0.02702092088564626,0.012608960023593203,0.004598358372879997,0.016330040704683066,0.020243275670542037,-0.01355517478397487
SP-5,0.11848397239573433,0.03528433508509932,-0.0251576485442815,-0.01891944993433695,-0.022892715221698133,-0.019660121508965213,-0.014522396295678662,0.07056207315737985,0.06254026493298298,-0.021098030537297842,-0.018660537680545375,-0.0017355130214000908,-0.014572861549441705,-0.046204538607788954,0.0330404749634762,0.014262751049989301,0.014218836834876628,0.031192916987547847,0.024413124024677272,-0.01897168594654395
SP-6,0.11300516268639402,0.031166618075158074,-0.03263406332803918,-0.011858315909072005,-0.01649027366063161,-0.010423187101560184,-0.028510536711688166,0.09442657263427248,0.08603510211550158,-0.018446995052205456,-0.021178603975157223,0.00902680918792277,-0.018482112518867895,-0.05284931156363315,0.06737639046155532,0.02471278910922181,0.014257117515425953,0.04310974664659194,0.03560236861978075,-0.031679881722485446
SP-7,0.1117337943164028,0.026517110906937383,-0.04330961297492828,-0.001484616430063451,-0.015807835509978954,-0.017885786485490978,-0.026374795303882183,0.09101726449916409,0.09009361659552252,-0.01779127322903083,-0.025245708659629117,0.0027480133611560886,-0.022277346592291053,-0.054038792653392446,0.06916644715871038,0.015251018380834952,0.01602775059594712,0.052310995196020275,0.042840629520795634,-0.03538865477609445
VP-0,0.11293745144535573,0.07064850063182514,0.004622517829977525,-0.00593446423841461,-0.012334113725659486,-0.009916451990337301,0.012860217880185069,-0.021252094127150803,-0.027992544400861453,0.01664741838522343,0.004654681490383269,0.005180891482652259,-0.005430124118129041,0.021701713983573928,-0.03002654784324144,-0.01450114395500618,0.006615205609924925,-0.005684173859965436,-0.007273177823279544,-0.007629059625347618
VP-1,0.11656215667056326,0.06352117264803596,-0.006425775218207395,0.011343499851193458,-0.009160269741618612,-0.008681356650069527,0.010132339001454398,-0.028000992828877455,-0.023664340195962155,-0.005589629880868143,-0.007049881983766446,0.0036600429981937257,-0.009635329418159812,0.01209145843068026,-0.016688978001609192,-0.004901292302373884,0.0007990382215501816,-0.017457940985571976,-0.01557111977155438,-0.013404073710129437
VP-2,0.1144008406589453,0.06446767481329664,-0.008751553049960314,0.0365820243503488,0.006161725752336811,0.005291050191226092,-0.0055246789758880005,-0.005975118013851725,-0.006965672642573698,-0.011957947370468111,-0.023776117152859568,0.01121562679263287,-0.004529203178559626,0.027926866826768645,-0.007908276171727055,0.015912943788296174,-0.024048935441291504,-0.023937902889892147,-0.00024550470894834855,-0.01195685555491323
VP-3,0.11264412167503673,0.04972401724791188,-0.030044239970829563,0.06227915777738706,0.01896974039106928,0.013470521205520735,-0.02859727952515318,0.005656607561897527,0.019365015571927102,-0.04591873604132814,-0.04890075628499946,0.02715819628889436,-0.0024706053382856385,0.011172253846617944,0.012356295316309461,0.041196496327840476,-0.03434228851811393,-0.028216494859665698,-0.0070541879009546875,-0.015753012647930033
VP-4,0.10714830423093322,0.04138829830377232,-0.039615097764591524,0.08044066375875117,0.027267013597410038,0.02053633671918074,-0.04090017919448144,0.02001646715914407,0.03522243225374327,-0.0545383085513267,-0.06060005917487121,0.022685820900519845,0.006148622179886276,0.00684081999601578,0.026179231331160097,0.05264919741332192,-0.038628594995110704,-0.031845573530398415,-0.0007715434791417636,-0.013381930490471412
VP-5,0.10306745506167923,0.032741416798126984,-0.04155979345816828,0.0882717902163651,0.03867650980505881,0.025907521466024475,-0.05237212408208414,0.02513018866621374,0.04814902602495477,-0.05880657593197665,-0.06372951919244085,0.011891434155301958,0.009876002070050247,-0.0036826625604969698,0.03391729170390944,0.05255183826920916,-0.037537447642271765,-0.020550202806181295,0.005154694552719014,-0.014647972930730937
VP-6,0.0920276178252256,0.032864220883160836,-0.04377861440174894,0.10011053744466161,0.05069466093983615,0.03320583154794241,-0.06357734181053311,0.03897437321908411,0.06328562061779469,-0.060451590878250874,-0.07394417206254073,0.01536673468038004,0.01617277720054122,4.60078618421823e-05,0.04621242969518775,0.057401813798018474,-0.044659569401408916,-0.014834335176404182,0.00883193564807967,-0.0184861688064964
VP-7,0.08664380445926285,0.03235297662112453,-0.04728990416758109,0.10081914528420181,0.05855476771199135,0.03175304895400607,-0.06581960322320542,0.04010950470315617,0.06921411332575465,-0.06676069668931353,-0.07785816958447726,0.008736454600564832,0.014707912162609292,0.00020326734587582324,0.047808913287506576,0.04960233764850727,-0.04590934472078338,-0.01045976849190443,0.009081368538913451,-0.02007698909081152
CrippenLogP,0.07987158018030738,-0.059114854487882514,-0.06846863565487374,0.0022268320469838216,-0.01798749080521607,-0.03881793531262336,-0.017874979795981225,0.013818839538945046,-0.05300604321966434,0.06595055518594427,-0.013611899816975359,-0.016664918899789345,-0.029945552526826104,0.10314264057571193,-0.08959581143306795,-0.014584802508997982,0.030957172153043618,-0.02689779625319181,-0.05250923935808804,0.0009729525396293882
CrippenMR,0.11497706152116444,0.062037241554327535,0.0037889146603601715,-0.019308658670203545,-0.01890382941932199,-0.029267217936544895,0.03399926285992265,-0.02272627213007551,-0.015219129048239076,0.010074750168030252,0.005798718692361988,-0.014368865352611983,0.001826689761765598,0.013388914532300261,-0.030538712831151303,-0.028239088202599648,0.019237836150288307,-0.008570358919085856,-0.015560144266311153,-0.007197196100959547
ECCEN,0.09570298483611292,0.08051421519104658,0.044058314346507046,-0.031117004924515523,-0.0112812147687967,-0.045007609032979554,0.03665964903108351,-0.03085866019799789,-0.020536057450957653,-0.025291151649740343,-0.017186353985525597,-0.018952675004259612,-0.005203421252893821,-0.017070124042476868,-0.02606505881579716,-0.01645055899182515,0.011874240239882266,-0.032903184904354496,-0.02519321286779539,-0.02072069490573979
nHBd,0.03131958912934615,0.07477935535626881,0.15675971992248133,-0.022554963912408205,0.043710126466253454,-0.03434886967030489,0.059173730546978685,-0.006398881811596323,0.05333703022923515,-0.0524393041825017,-0.00376576292614673,-0.04480632895355209,0.049193763348933786,-0.0156285108545863,0.01471859075926412,0.005734882112931104,-0.017292245252996035,-0.043064840523953304,-0.04554565626926713,0.02299307466412831
